"LGBTphobiaDetectionMultiClass"	"99"	"NP"
"LGBTphobiaDetectionMultiClass"	"100"	"NP"
"LGBTphobiaDetectionMultiClass"	"101"	"NP"
"LGBTphobiaDetectionMultiClass"	"102"	"NR"
"LGBTphobiaDetectionMultiClass"	"103"	"NR"
"LGBTphobiaDetectionMultiClass"	"104"	"NR"
"LGBTphobiaDetectionMultiClass"	"105"	"NP"
"LGBTphobiaDetectionMultiClass"	"106"	"NP"
"LGBTphobiaDetectionMultiClass"	"107"	"NR"
"LGBTphobiaDetectionMultiClass"	"108"	"NR"
"LGBTphobiaDetectionMultiClass"	"109"	"NR"
"LGBTphobiaDetectionMultiClass"	"110"	"P"
"LGBTphobiaDetectionMultiClass"	"111"	"NR"
"LGBTphobiaDetectionMultiClass"	"112"	"NR"
"LGBTphobiaDetectionMultiClass"	"113"	"NP"
"LGBTphobiaDetectionMultiClass"	"114"	"P"
"LGBTphobiaDetectionMultiClass"	"115"	"P"
"LGBTphobiaDetectionMultiClass"	"116"	"NP"
"LGBTphobiaDetectionMultiClass"	"117"	"NP"
"LGBTphobiaDetectionMultiClass"	"118"	"NP"
"LGBTphobiaDetectionMultiClass"	"119"	"NR"
"LGBTphobiaDetectionMultiClass"	"120"	"NP"
"LGBTphobiaDetectionMultiClass"	"121"	"NR"
"LGBTphobiaDetectionMultiClass"	"122"	"NP"
"LGBTphobiaDetectionMultiClass"	"123"	"NR"
"LGBTphobiaDetectionMultiClass"	"124"	"NR"
"LGBTphobiaDetectionMultiClass"	"125"	"NP"
"LGBTphobiaDetectionMultiClass"	"126"	"NP"
"LGBTphobiaDetectionMultiClass"	"127"	"NR"
"LGBTphobiaDetectionMultiClass"	"128"	"NP"
"LGBTphobiaDetectionMultiClass"	"129"	"NR"
"LGBTphobiaDetectionMultiClass"	"130"	"NP"
"LGBTphobiaDetectionMultiClass"	"131"	"P"
"LGBTphobiaDetectionMultiClass"	"132"	"NR"
"LGBTphobiaDetectionMultiClass"	"133"	"NP"
"LGBTphobiaDetectionMultiClass"	"134"	"NR"
"LGBTphobiaDetectionMultiClass"	"135"	"NR"
"LGBTphobiaDetectionMultiClass"	"136"	"NP"
"LGBTphobiaDetectionMultiClass"	"137"	"NR"
"LGBTphobiaDetectionMultiClass"	"138"	"NR"
"LGBTphobiaDetectionMultiClass"	"139"	"NR"
"LGBTphobiaDetectionMultiClass"	"140"	"NP"
"LGBTphobiaDetectionMultiClass"	"141"	"NP"
"LGBTphobiaDetectionMultiClass"	"142"	"NP"
"LGBTphobiaDetectionMultiClass"	"143"	"NR"
"LGBTphobiaDetectionMultiClass"	"144"	"NP"
"LGBTphobiaDetectionMultiClass"	"145"	"NP"
"LGBTphobiaDetectionMultiClass"	"146"	"NR"
"LGBTphobiaDetectionMultiClass"	"147"	"P"
"LGBTphobiaDetectionMultiClass"	"148"	"P"
"LGBTphobiaDetectionMultiClass"	"149"	"NR"
"LGBTphobiaDetectionMultiClass"	"150"	"NP"
"LGBTphobiaDetectionMultiClass"	"151"	"NP"
"LGBTphobiaDetectionMultiClass"	"152"	"NR"
"LGBTphobiaDetectionMultiClass"	"153"	"NP"
"LGBTphobiaDetectionMultiClass"	"154"	"NR"
"LGBTphobiaDetectionMultiClass"	"155"	"NP"
"LGBTphobiaDetectionMultiClass"	"156"	"NP"
"LGBTphobiaDetectionMultiClass"	"157"	"NP"
"LGBTphobiaDetectionMultiClass"	"158"	"P"
"LGBTphobiaDetectionMultiClass"	"159"	"NR"
"LGBTphobiaDetectionMultiClass"	"160"	"NP"
"LGBTphobiaDetectionMultiClass"	"161"	"NP"
"LGBTphobiaDetectionMultiClass"	"162"	"NP"
"LGBTphobiaDetectionMultiClass"	"163"	"NP"
"LGBTphobiaDetectionMultiClass"	"164"	"P"
"LGBTphobiaDetectionMultiClass"	"165"	"NR"
"LGBTphobiaDetectionMultiClass"	"166"	"NP"
"LGBTphobiaDetectionMultiClass"	"167"	"NP"
"LGBTphobiaDetectionMultiClass"	"168"	"NP"
"LGBTphobiaDetectionMultiClass"	"169"	"NR"
"LGBTphobiaDetectionMultiClass"	"170"	"NP"
"LGBTphobiaDetectionMultiClass"	"171"	"NR"
"LGBTphobiaDetectionMultiClass"	"172"	"P"
"LGBTphobiaDetectionMultiClass"	"173"	"NP"
"LGBTphobiaDetectionMultiClass"	"174"	"NR"
"LGBTphobiaDetectionMultiClass"	"175"	"NR"
"LGBTphobiaDetectionMultiClass"	"176"	"NR"
"LGBTphobiaDetectionMultiClass"	"177"	"NP"
"LGBTphobiaDetectionMultiClass"	"178"	"NP"
"LGBTphobiaDetectionMultiClass"	"179"	"NR"
"LGBTphobiaDetectionMultiClass"	"180"	"NP"
"LGBTphobiaDetectionMultiClass"	"181"	"NR"
"LGBTphobiaDetectionMultiClass"	"182"	"NR"
"LGBTphobiaDetectionMultiClass"	"183"	"NR"
"LGBTphobiaDetectionMultiClass"	"184"	"NR"
"LGBTphobiaDetectionMultiClass"	"185"	"NP"
"LGBTphobiaDetectionMultiClass"	"186"	"NR"
"LGBTphobiaDetectionMultiClass"	"187"	"NP"
"LGBTphobiaDetectionMultiClass"	"188"	"NR"
"LGBTphobiaDetectionMultiClass"	"189"	"NR"
"LGBTphobiaDetectionMultiClass"	"190"	"NP"
"LGBTphobiaDetectionMultiClass"	"191"	"NR"
"LGBTphobiaDetectionMultiClass"	"192"	"NP"
"LGBTphobiaDetectionMultiClass"	"193"	"P"
"LGBTphobiaDetectionMultiClass"	"194"	"NP"
"LGBTphobiaDetectionMultiClass"	"195"	"P"
"LGBTphobiaDetectionMultiClass"	"196"	"NP"
"LGBTphobiaDetectionMultiClass"	"197"	"NR"
"LGBTphobiaDetectionMultiClass"	"198"	"NR"
"LGBTphobiaDetectionMultiClass"	"199"	"NP"
"LGBTphobiaDetectionMultiClass"	"200"	"NR"
"LGBTphobiaDetectionMultiClass"	"201"	"P"
"LGBTphobiaDetectionMultiClass"	"202"	"NR"
"LGBTphobiaDetectionMultiClass"	"203"	"NR"
"LGBTphobiaDetectionMultiClass"	"204"	"NP"
"LGBTphobiaDetectionMultiClass"	"205"	"NR"
"LGBTphobiaDetectionMultiClass"	"206"	"NR"
"LGBTphobiaDetectionMultiClass"	"207"	"NR"
"LGBTphobiaDetectionMultiClass"	"208"	"NP"
"LGBTphobiaDetectionMultiClass"	"209"	"P"
"LGBTphobiaDetectionMultiClass"	"210"	"NP"
"LGBTphobiaDetectionMultiClass"	"211"	"NR"
"LGBTphobiaDetectionMultiClass"	"212"	"P"
"LGBTphobiaDetectionMultiClass"	"213"	"NP"
"LGBTphobiaDetectionMultiClass"	"214"	"NR"
"LGBTphobiaDetectionMultiClass"	"215"	"NP"
"LGBTphobiaDetectionMultiClass"	"216"	"NR"
"LGBTphobiaDetectionMultiClass"	"217"	"NP"
"LGBTphobiaDetectionMultiClass"	"218"	"NP"
"LGBTphobiaDetectionMultiClass"	"219"	"NR"
"LGBTphobiaDetectionMultiClass"	"220"	"NR"
"LGBTphobiaDetectionMultiClass"	"221"	"P"
"LGBTphobiaDetectionMultiClass"	"222"	"NP"
"LGBTphobiaDetectionMultiClass"	"223"	"NP"
"LGBTphobiaDetectionMultiClass"	"224"	"NP"
"LGBTphobiaDetectionMultiClass"	"225"	"NP"
"LGBTphobiaDetectionMultiClass"	"226"	"NR"
"LGBTphobiaDetectionMultiClass"	"227"	"NP"
"LGBTphobiaDetectionMultiClass"	"228"	"NR"
"LGBTphobiaDetectionMultiClass"	"229"	"NP"
"LGBTphobiaDetectionMultiClass"	"230"	"NP"
"LGBTphobiaDetectionMultiClass"	"231"	"P"
"LGBTphobiaDetectionMultiClass"	"232"	"P"
"LGBTphobiaDetectionMultiClass"	"233"	"NP"
"LGBTphobiaDetectionMultiClass"	"234"	"P"
"LGBTphobiaDetectionMultiClass"	"235"	"NP"
"LGBTphobiaDetectionMultiClass"	"236"	"NP"
"LGBTphobiaDetectionMultiClass"	"237"	"NR"
"LGBTphobiaDetectionMultiClass"	"238"	"NR"
"LGBTphobiaDetectionMultiClass"	"239"	"NR"
"LGBTphobiaDetectionMultiClass"	"240"	"NP"
"LGBTphobiaDetectionMultiClass"	"241"	"P"
"LGBTphobiaDetectionMultiClass"	"242"	"NP"
"LGBTphobiaDetectionMultiClass"	"243"	"NP"
"LGBTphobiaDetectionMultiClass"	"244"	"P"
"LGBTphobiaDetectionMultiClass"	"245"	"NR"
"LGBTphobiaDetectionMultiClass"	"246"	"NP"
"LGBTphobiaDetectionMultiClass"	"247"	"P"
"LGBTphobiaDetectionMultiClass"	"248"	"NR"
"LGBTphobiaDetectionMultiClass"	"249"	"P"
"LGBTphobiaDetectionMultiClass"	"250"	"NR"
"LGBTphobiaDetectionMultiClass"	"251"	"NP"
"LGBTphobiaDetectionMultiClass"	"252"	"P"
"LGBTphobiaDetectionMultiClass"	"253"	"NP"
"LGBTphobiaDetectionMultiClass"	"254"	"P"
"LGBTphobiaDetectionMultiClass"	"255"	"NR"
"LGBTphobiaDetectionMultiClass"	"256"	"P"
"LGBTphobiaDetectionMultiClass"	"257"	"NR"
"LGBTphobiaDetectionMultiClass"	"258"	"NR"
"LGBTphobiaDetectionMultiClass"	"259"	"P"
"LGBTphobiaDetectionMultiClass"	"260"	"NR"
"LGBTphobiaDetectionMultiClass"	"261"	"NR"
"LGBTphobiaDetectionMultiClass"	"262"	"NR"
"LGBTphobiaDetectionMultiClass"	"263"	"P"
"LGBTphobiaDetectionMultiClass"	"264"	"NP"
"LGBTphobiaDetectionMultiClass"	"265"	"NR"
"LGBTphobiaDetectionMultiClass"	"266"	"NP"
"LGBTphobiaDetectionMultiClass"	"267"	"NP"
"LGBTphobiaDetectionMultiClass"	"268"	"P"
"LGBTphobiaDetectionMultiClass"	"269"	"NP"
"LGBTphobiaDetectionMultiClass"	"270"	"NP"
"LGBTphobiaDetectionMultiClass"	"271"	"NP"
"LGBTphobiaDetectionMultiClass"	"272"	"P"
"LGBTphobiaDetectionMultiClass"	"273"	"NR"
"LGBTphobiaDetectionMultiClass"	"274"	"NP"
"LGBTphobiaDetectionMultiClass"	"275"	"NP"
"LGBTphobiaDetectionMultiClass"	"276"	"NR"
"LGBTphobiaDetectionMultiClass"	"277"	"NR"
"LGBTphobiaDetectionMultiClass"	"278"	"P"
"LGBTphobiaDetectionMultiClass"	"279"	"NP"
"LGBTphobiaDetectionMultiClass"	"280"	"NR"
"LGBTphobiaDetectionMultiClass"	"281"	"NP"
"LGBTphobiaDetectionMultiClass"	"282"	"NP"
"LGBTphobiaDetectionMultiClass"	"283"	"P"
"LGBTphobiaDetectionMultiClass"	"284"	"NP"
"LGBTphobiaDetectionMultiClass"	"285"	"NR"
"LGBTphobiaDetectionMultiClass"	"286"	"NP"
"LGBTphobiaDetectionMultiClass"	"287"	"NP"
"LGBTphobiaDetectionMultiClass"	"288"	"NR"
"LGBTphobiaDetectionMultiClass"	"289"	"NP"
"LGBTphobiaDetectionMultiClass"	"290"	"NR"
"LGBTphobiaDetectionMultiClass"	"291"	"NP"
"LGBTphobiaDetectionMultiClass"	"292"	"NR"
"LGBTphobiaDetectionMultiClass"	"293"	"P"
"LGBTphobiaDetectionMultiClass"	"294"	"NP"
"LGBTphobiaDetectionMultiClass"	"295"	"P"
"LGBTphobiaDetectionMultiClass"	"296"	"NR"
"LGBTphobiaDetectionMultiClass"	"297"	"NR"
"LGBTphobiaDetectionMultiClass"	"298"	"NP"
"LGBTphobiaDetectionMultiClass"	"299"	"P"
"LGBTphobiaDetectionMultiClass"	"300"	"NP"
"LGBTphobiaDetectionMultiClass"	"301"	"NP"
"LGBTphobiaDetectionMultiClass"	"302"	"NR"
"LGBTphobiaDetectionMultiClass"	"303"	"NP"
"LGBTphobiaDetectionMultiClass"	"304"	"NP"
"LGBTphobiaDetectionMultiClass"	"305"	"NR"
"LGBTphobiaDetectionMultiClass"	"306"	"NR"
"LGBTphobiaDetectionMultiClass"	"307"	"NR"
"LGBTphobiaDetectionMultiClass"	"308"	"P"
"LGBTphobiaDetectionMultiClass"	"309"	"NP"
"LGBTphobiaDetectionMultiClass"	"310"	"NR"
"LGBTphobiaDetectionMultiClass"	"311"	"P"
"LGBTphobiaDetectionMultiClass"	"312"	"NR"
"LGBTphobiaDetectionMultiClass"	"313"	"NR"
"LGBTphobiaDetectionMultiClass"	"314"	"NR"
"LGBTphobiaDetectionMultiClass"	"315"	"P"
"LGBTphobiaDetectionMultiClass"	"316"	"NP"
"LGBTphobiaDetectionMultiClass"	"317"	"P"
"LGBTphobiaDetectionMultiClass"	"318"	"NP"
"LGBTphobiaDetectionMultiClass"	"319"	"NP"
"LGBTphobiaDetectionMultiClass"	"320"	"NP"
"LGBTphobiaDetectionMultiClass"	"321"	"NR"
"LGBTphobiaDetectionMultiClass"	"322"	"NP"
"LGBTphobiaDetectionMultiClass"	"323"	"NR"
"LGBTphobiaDetectionMultiClass"	"324"	"NP"
"LGBTphobiaDetectionMultiClass"	"325"	"NR"
"LGBTphobiaDetectionMultiClass"	"326"	"P"
"LGBTphobiaDetectionMultiClass"	"327"	"NP"
"LGBTphobiaDetectionMultiClass"	"328"	"NR"
"LGBTphobiaDetectionMultiClass"	"329"	"NR"
"LGBTphobiaDetectionMultiClass"	"330"	"NR"
"LGBTphobiaDetectionMultiClass"	"331"	"NP"
"LGBTphobiaDetectionMultiClass"	"332"	"NR"
"LGBTphobiaDetectionMultiClass"	"333"	"NP"
"LGBTphobiaDetectionMultiClass"	"334"	"P"
"LGBTphobiaDetectionMultiClass"	"335"	"NR"
"LGBTphobiaDetectionMultiClass"	"336"	"NP"
"LGBTphobiaDetectionMultiClass"	"337"	"NP"
"LGBTphobiaDetectionMultiClass"	"338"	"NR"
"LGBTphobiaDetectionMultiClass"	"339"	"P"
"LGBTphobiaDetectionMultiClass"	"340"	"NP"
"LGBTphobiaDetectionMultiClass"	"341"	"NP"
"LGBTphobiaDetectionMultiClass"	"342"	"NP"
"LGBTphobiaDetectionMultiClass"	"343"	"NP"
"LGBTphobiaDetectionMultiClass"	"344"	"NR"
"LGBTphobiaDetectionMultiClass"	"345"	"NP"
"LGBTphobiaDetectionMultiClass"	"346"	"NR"
"LGBTphobiaDetectionMultiClass"	"347"	"NR"
"LGBTphobiaDetectionMultiClass"	"348"	"P"
"LGBTphobiaDetectionMultiClass"	"349"	"NR"
"LGBTphobiaDetectionMultiClass"	"350"	"NR"
"LGBTphobiaDetectionMultiClass"	"351"	"NR"
"LGBTphobiaDetectionMultiClass"	"352"	"NP"
"LGBTphobiaDetectionMultiClass"	"353"	"NP"
"LGBTphobiaDetectionMultiClass"	"354"	"NP"
"LGBTphobiaDetectionMultiClass"	"355"	"NR"
"LGBTphobiaDetectionMultiClass"	"356"	"NP"
"LGBTphobiaDetectionMultiClass"	"357"	"NP"
"LGBTphobiaDetectionMultiClass"	"358"	"NR"
"LGBTphobiaDetectionMultiClass"	"359"	"P"
"LGBTphobiaDetectionMultiClass"	"360"	"NR"
"LGBTphobiaDetectionMultiClass"	"361"	"NP"
"LGBTphobiaDetectionMultiClass"	"362"	"NR"
"LGBTphobiaDetectionMultiClass"	"363"	"NP"
"LGBTphobiaDetectionMultiClass"	"364"	"NR"
"LGBTphobiaDetectionMultiClass"	"365"	"NR"
"LGBTphobiaDetectionMultiClass"	"366"	"NP"
"LGBTphobiaDetectionMultiClass"	"367"	"NR"
"LGBTphobiaDetectionMultiClass"	"368"	"P"
"LGBTphobiaDetectionMultiClass"	"369"	"NR"
"LGBTphobiaDetectionMultiClass"	"370"	"NR"
"LGBTphobiaDetectionMultiClass"	"371"	"NR"
"LGBTphobiaDetectionMultiClass"	"372"	"NR"
"LGBTphobiaDetectionMultiClass"	"373"	"NR"
"LGBTphobiaDetectionMultiClass"	"374"	"NP"
"LGBTphobiaDetectionMultiClass"	"375"	"NP"
"LGBTphobiaDetectionMultiClass"	"376"	"NP"
"LGBTphobiaDetectionMultiClass"	"377"	"NP"
"LGBTphobiaDetectionMultiClass"	"378"	"P"
"LGBTphobiaDetectionMultiClass"	"379"	"NR"
"LGBTphobiaDetectionMultiClass"	"380"	"NP"
"LGBTphobiaDetectionMultiClass"	"381"	"NR"
"LGBTphobiaDetectionMultiClass"	"382"	"NP"
"LGBTphobiaDetectionMultiClass"	"383"	"NP"
"LGBTphobiaDetectionMultiClass"	"384"	"NP"
"LGBTphobiaDetectionMultiClass"	"385"	"NP"
"LGBTphobiaDetectionMultiClass"	"386"	"P"
"LGBTphobiaDetectionMultiClass"	"387"	"NP"
"LGBTphobiaDetectionMultiClass"	"388"	"NR"
"LGBTphobiaDetectionMultiClass"	"389"	"NR"
"LGBTphobiaDetectionMultiClass"	"390"	"NR"
"LGBTphobiaDetectionMultiClass"	"391"	"NP"
"LGBTphobiaDetectionMultiClass"	"392"	"NP"
"LGBTphobiaDetectionMultiClass"	"393"	"NP"
"LGBTphobiaDetectionMultiClass"	"394"	"P"
"LGBTphobiaDetectionMultiClass"	"395"	"NR"
"LGBTphobiaDetectionMultiClass"	"396"	"NR"
"LGBTphobiaDetectionMultiClass"	"397"	"P"
"LGBTphobiaDetectionMultiClass"	"398"	"NP"
"LGBTphobiaDetectionMultiClass"	"399"	"NR"
"LGBTphobiaDetectionMultiClass"	"400"	"NP"
"LGBTphobiaDetectionMultiClass"	"401"	"NP"
"LGBTphobiaDetectionMultiClass"	"402"	"NP"
"LGBTphobiaDetectionMultiClass"	"403"	"NR"
"LGBTphobiaDetectionMultiClass"	"404"	"NP"
"LGBTphobiaDetectionMultiClass"	"405"	"NP"
"LGBTphobiaDetectionMultiClass"	"406"	"NR"
"LGBTphobiaDetectionMultiClass"	"407"	"P"
"LGBTphobiaDetectionMultiClass"	"408"	"NP"
"LGBTphobiaDetectionMultiClass"	"409"	"NP"
"LGBTphobiaDetectionMultiClass"	"410"	"NR"
"LGBTphobiaDetectionMultiClass"	"411"	"NR"
"LGBTphobiaDetectionMultiClass"	"412"	"NP"
"LGBTphobiaDetectionMultiClass"	"413"	"NR"
"LGBTphobiaDetectionMultiClass"	"414"	"NP"
"LGBTphobiaDetectionMultiClass"	"415"	"NP"
"LGBTphobiaDetectionMultiClass"	"416"	"NP"
"LGBTphobiaDetectionMultiClass"	"417"	"NP"
"LGBTphobiaDetectionMultiClass"	"418"	"NP"
"LGBTphobiaDetectionMultiClass"	"419"	"NP"
"LGBTphobiaDetectionMultiClass"	"420"	"NP"
"LGBTphobiaDetectionMultiClass"	"421"	"P"
"LGBTphobiaDetectionMultiClass"	"422"	"NR"
"LGBTphobiaDetectionMultiClass"	"423"	"P"
"LGBTphobiaDetectionMultiClass"	"424"	"NP"
"LGBTphobiaDetectionMultiClass"	"425"	"P"
"LGBTphobiaDetectionMultiClass"	"426"	"NR"
"LGBTphobiaDetectionMultiClass"	"427"	"NR"
"LGBTphobiaDetectionMultiClass"	"428"	"NP"
"LGBTphobiaDetectionMultiClass"	"429"	"NP"
"LGBTphobiaDetectionMultiClass"	"430"	"NR"
"LGBTphobiaDetectionMultiClass"	"431"	"NP"
"LGBTphobiaDetectionMultiClass"	"432"	"NR"
"LGBTphobiaDetectionMultiClass"	"433"	"NR"
"LGBTphobiaDetectionMultiClass"	"434"	"NR"
"LGBTphobiaDetectionMultiClass"	"435"	"P"
"LGBTphobiaDetectionMultiClass"	"436"	"NP"
"LGBTphobiaDetectionMultiClass"	"437"	"P"
"LGBTphobiaDetectionMultiClass"	"438"	"NP"
"LGBTphobiaDetectionMultiClass"	"439"	"NR"
"LGBTphobiaDetectionMultiClass"	"440"	"NP"
"LGBTphobiaDetectionMultiClass"	"441"	"NR"
"LGBTphobiaDetectionMultiClass"	"442"	"P"
"LGBTphobiaDetectionMultiClass"	"443"	"NP"
"LGBTphobiaDetectionMultiClass"	"444"	"P"
"LGBTphobiaDetectionMultiClass"	"445"	"NR"
"LGBTphobiaDetectionMultiClass"	"446"	"NP"
"LGBTphobiaDetectionMultiClass"	"447"	"NR"
"LGBTphobiaDetectionMultiClass"	"448"	"P"
"LGBTphobiaDetectionMultiClass"	"449"	"NR"
"LGBTphobiaDetectionMultiClass"	"450"	"NR"
"LGBTphobiaDetectionMultiClass"	"451"	"P"
"LGBTphobiaDetectionMultiClass"	"452"	"NP"
"LGBTphobiaDetectionMultiClass"	"453"	"P"
"LGBTphobiaDetectionMultiClass"	"454"	"NP"
"LGBTphobiaDetectionMultiClass"	"455"	"NR"
"LGBTphobiaDetectionMultiClass"	"456"	"P"
"LGBTphobiaDetectionMultiClass"	"457"	"P"
"LGBTphobiaDetectionMultiClass"	"458"	"NP"
"LGBTphobiaDetectionMultiClass"	"459"	"NR"
"LGBTphobiaDetectionMultiClass"	"460"	"P"
"LGBTphobiaDetectionMultiClass"	"461"	"NP"
"LGBTphobiaDetectionMultiClass"	"462"	"NR"
"LGBTphobiaDetectionMultiClass"	"463"	"NR"
"LGBTphobiaDetectionMultiClass"	"464"	"NR"
"LGBTphobiaDetectionMultiClass"	"465"	"NR"
"LGBTphobiaDetectionMultiClass"	"466"	"NR"
"LGBTphobiaDetectionMultiClass"	"467"	"NR"
"LGBTphobiaDetectionMultiClass"	"468"	"NR"
"LGBTphobiaDetectionMultiClass"	"469"	"P"
"LGBTphobiaDetectionMultiClass"	"470"	"NR"
"LGBTphobiaDetectionMultiClass"	"471"	"NP"
"LGBTphobiaDetectionMultiClass"	"472"	"NR"
"LGBTphobiaDetectionMultiClass"	"473"	"NR"
"LGBTphobiaDetectionMultiClass"	"474"	"NP"
"LGBTphobiaDetectionMultiClass"	"475"	"NP"
"LGBTphobiaDetectionMultiClass"	"476"	"NP"
"LGBTphobiaDetectionMultiClass"	"477"	"P"
"LGBTphobiaDetectionMultiClass"	"478"	"NR"
"LGBTphobiaDetectionMultiClass"	"479"	"NR"
"LGBTphobiaDetectionMultiClass"	"480"	"NP"
"LGBTphobiaDetectionMultiClass"	"481"	"NR"
"LGBTphobiaDetectionMultiClass"	"482"	"NR"
"LGBTphobiaDetectionMultiClass"	"483"	"NP"
"LGBTphobiaDetectionMultiClass"	"484"	"NP"
"LGBTphobiaDetectionMultiClass"	"485"	"NP"
